site_id,iso3,method,yr_ass,
9247,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
1803,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
1827,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
9225,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
62668,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
26179,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
4535,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
4612,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
13971,IND,MEE of National Parks and Wildlife Sanctuaries,2017,
11752,MMR,Asean MEE,2012,
312901,MMR,Asean MEE,2012,
11813,MMR,Asean MEE,2012,
71350,MMR,Asean MEE,2012,
8035,MMR,Asean MEE,2012,
8033,MMR,Asean MEE,2012,
8024,MMR,Birdlife IBA,2003,
902413,MMR,Birdlife IBA,2003,
17266,KWT,Birdlife IBA,1994,
94072,LTU,METT,2007,
555543199,LTU,METT,2006,
555541969,LTU,Birdlife IBA,2013,
326015,LTU,Birdlife IBA,2013,
555541919,LTU,Birdlife IBA,2013,
94073,LTU,METT,2006,
62282,LTU,METT,2006,
62290,LTU,METT,2006,
31550,LTU,METT,2006,
555547588,LTU,METT,2006,
4205,PNG,RAPPAM,2004,
3146,PNG,RAPPAM,2004,
4204,PNG,RAPPAM,2004,
4201,PNG,RAPPAM,2004,
3145,PNG,RAPPAM,2004,
106683,PNG,RAPPAM,2004,
15789,PNG,RAPPAM,2004,
36172,PNG,RAPPAM,2004,
316895,PNG,RAPPAM,2004,
377712,PNG,RAPPAM,2004,
15782,PNG,RAPPAM,2004,
15797,PNG,RAPPAM,2004,
220242,PNG,RAPPAM,2004,
377717,PNG,RAPPAM,2004,
377713,PNG,RAPPAM,2004,
377710,PNG,RAPPAM,2004,
61533,PNG,METT,2005,
61533,PNG,RAPPAM,2004,
9718,PNG,RAPPAM,2004,
316938,PNG,RAPPAM,2004,
15894,PNG,RAPPAM,2004,
61530,PNG,RAPPAM,2004,
4202,PNG,RAPPAM,2004,
838,PNG,RAPPAM,2004,
17823,PNG,RAPPAM,2004,
9720,PNG,RAPPAM,2004,
9714,PNG,RAPPAM,2004,
316937,PNG,RAPPAM,2004,
4197,PNG,RAPPAM,2004,
71364,PNG,RAPPAM,2004,
4199,PNG,RAPPAM,2004,
3148,PNG,RAPPAM,2004,
15781,PNG,RAPPAM,2004,
15783,PNG,RAPPAM,2004,
377715,PNG,RAPPAM,2004,
15787,PNG,RAPPAM,2004,
19716,PNG,RAPPAM,2004,
15788,PNG,RAPPAM,2004,
4123,PNG,RAPPAM,2004,
12888,PNG,RAPPAM,2004,
9719,PNG,RAPPAM,2004,
220246,PNG,RAPPAM,2004,
9721,PNG,RAPPAM,2004,
316932,PNG,RAPPAM,2004,
316933,PNG,RAPPAM,2004,
20057,PNG,RAPPAM,2004,
377716,PNG,RAPPAM,2004,
4200,PNG,RAPPAM,2004,
839,PNG,RAPPAM,2004,
377711,PNG,RAPPAM,2004,
9717,PNG,RAPPAM,2004,
555512000,LKA,WHA Outlook Report,2014,
16791,LKA,WHA Outlook Report,2014,
5190,LKA,GOBI Survey,2006,
4247,PLW,National Assessment,2014,
18256,PLW,National Assessment,2014,
220005,PLW,National Assessment,2014,
313499,PLW,National Assessment,2014,
220009,PLW,National Assessment,2014,
555583370,PLW,National Assessment,2014,
555585897,PLW,National Assessment,2014,
555583339,PLW,National Assessment,2014,
555583346,PLW,National Assessment,2014,
555583348,PLW,National Assessment,2014,
555583347,PLW,National Assessment,2014,
555583156,PLW,National Assessment,2014,
555583351,PLW,National Assessment,2014,
555583375,PLW,National Assessment,2014,
555583335,PLW,National Assessment,2014,
220010,PLW,National Assessment,2014,
555584356,PLW,National Assessment,2014,
555583317,PLW,National Assessment,2014,
1975,SVK,CCPAMET,2017,
173009,SVK,CCPAMET,2017,
4375,SVK,CCPAMET,2017,
173002,SVK,CCPAMET,2017,
4376,SVK,CCPAMET,2017,
173007,SVK,CCPAMET,2017,
4377,SVK,CCPAMET,0,
173008,SVK,CCPAMET,0,
4378,SVK,CCPAMET,2017,
173010,SVK,CCPAMET,2017,
4379,SVK,CCPAMET,2017,
11811,SVK,CCPAMET,2017,
11812,SVK,CCPAMET,2017,
12152,SVK,CCPAMET,2017,
173004,SVK,CCPAMET,2017,
12155,SVK,CCPAMET,2017,
12156,SVK,CCPAMET,2017,
173003,SVK,CCPAMET,2017,
12157,SVK,CCPAMET,2017,
12158,SVK,CCPAMET,2017,
12159,SVK,CCPAMET,2017,
12160,SVK,CCPAMET,2017,
12161,SVK,CCPAMET,2017,
14146,SVK,CCPAMET,2017,
19034,SVK,CCPAMET,0,
30723,SVK,CCPAMET,2017,
93298,SVK,CCPAMET,2017,
148026,SVK,CCPAMET,2017,
173006,SVK,CCPAMET,2017,
172823,SVK,CCPAMET,2011,
1850,MEX,RAPPAM,2005,
1850,MEX,How Is Your MPA Doing?,2016,
306808,MEX,How Is Your MPA Doing?,2014,
306808,MEX,Ecological Evaluation Score Cards,2007,
306808,MEX,Ecological Evaluation Score Cards,2010,
108125,MEX,How Is Your MPA Doing?,2008,
108125,MEX,Ecological Evaluation Score Cards,2010,
108125,MEX,Ecological Evaluation Score Cards,2014,
68918,MEX,Ecological Evaluation Score Cards,2008,
68918,MEX,Ecological Evaluation Score Cards,2012,
68918,MEX,How Is Your MPA Doing?,2016,
342345,MEX,Ecological Evaluation Score Cards,2008,
342345,MEX,Ecological Evaluation Score Cards,2012,
101409,MEX,Ecological Evaluation Score Cards,2008,
101409,MEX,Ecological Evaluation Score Cards,2013,
306779,MEX,Ecological Evaluation Score Cards,2008,
306779,MEX,Ecological Evaluation Score Cards,2014,
306779,MEX,How Is Your MPA Doing?,2016,
306777,MEX,Ecological Evaluation Score Cards,2012,
2583,MEX,Ecological Evaluation Score Cards,2012,
2583,MEX,METT,2017,
107706,MEX,Ecological Evaluation Score Cards,2012,
107706,MEX,METT,2017,
107537,MEX,Ecological Evaluation Score Cards,2012,
107537,MEX,How Is Your MPA Doing?,2016,
555587174,MEX,Ecological Evaluation Score Cards,2012,
555587174,MEX,How Is Your MPA Doing?,2016,
555587174,MEX,METT,2017,
103168,MEX,RAPPAM,2013,
103168,MEX,METT,2014,
555587171,MEX,Ecological Evaluation Score Cards,2014,
101457,MEX,METT,2014,
306810,MEX,Ecological Evaluation Score Cards,2014,
101431,MEX,METT,2014,
306850,MEX,METT,2014,
107806,MEX,METT,2014,
167051,MEX,METT,2014,
108073,MEX,METT,2014,
107621,MEX,METT,2014,
306787,MEX,METT,2014,
101416,MEX,METT,2014,
103166,MEX,METT,2014,
306820,MEX,Ecological Evaluation Score Cards,2015,
306820,MEX,How Is Your MPA Doing?,2016,
306820,MEX,METT,2017,
61401,MEX,How Is Your MPA Doing?,2016,
306809,MEX,METT,2017,
352239,MDG,SAPM,2016,
5037,MDG,IEG,2011,
555548868,MDG,SMART,2016,
5031,MDG,SAPM,2015,
6932,MDG,IEG,2016,
352252,MDG,SAPM,2016,
352253,MDG,SMART,2016,
352240,MDG,METT,2016,
5021,MDG,IEG,2016,
5022,MDG,IEG,2003,
2303,MDG,IEG,2003,
5040,MDG,IEG,2003,
352241,MDG,SAPM,2016,
2308,MDG,IEG,2003,
352241,MDG,SAPM,2016,
5023,MDG,IEG,2016,
1299,MDG,IEG,2016,
5024,MDG,IEG,2003,
555548848,MDG,SAPM,2016,
352243,MDG,PAMETT,2016,
303698,MDG,IEG,2011,
555549451,MDG,SAPM,2015,
555549153,MDG,IEG,2016,
555624680,MDG,METT,2016,
2302,MDG,IEG,2016,
26653,MDG,IEG,2016,
5031,MDG,SAPM,2015,
2310,MDG,IEG,2016,
10634,MDG,IEG,2003,
5032,MDG,SAPM,2015,
5041,MDG,IEG,2003,
352242,MDG,SAPM,2015,
555549464,MDG,METT,2016,
555571013,MDG,IEG,2016,
13968,MDG,SAPM,2016,
352248,MDG,METT,2016,
352256,MDG,SGBD/SMART,2016,
352246,MDG,SGBD/SMART,2016,
352244,MDG,SAPM,2015,
2312,MDG,IEG,2016,
5027,MDG,IEG,2016,
5029,MDG,IEG,2016,
5033,MDG,SAPM,2015,
303700,MDG,IEG,2016,
901296,MDG,SAPM,2016,
2311,MDG,IEG,2003,
352259,MDG,SAPM,2016,
20017,MDG,IEG,2006,
352250,MDG,SAPM,2016,
555547961,MDG,SAPM,2016,
5038,MDG,IEG,2016,
5034,MDG,SAPM,2016,
5028,MDG,IEG,2005,
5026,MDG,IEG,2003,
26070,MDG,IEG,2016,
2305,MDG,IEG,2016,
5035,MDG,IEG,2016,
303695,MDG,IEG,2011,
352251,MDG,METT,2016,
354012,MDG,IEG,2005,
2314,MDG,IEG,2016,
5039,MDG,IEG,2016,
555624672,MDG,IEG,2016,
555624672,MDG,IEG,2016,
555549460,MDG,SAPM,2016,
20287,MDG,IEG,2011,
354011,MDG,SAPM,2016,
555542728,MDG,SAPM,2016,
900667,MDG,IEG,2008,
352254,MDG,IEG,2005,
900667,MDG,IEG,2016,
555624666,MDG,SAPM,2016,
555548845,MDG,SAPM,2016,
555549452,MDG,PAMETT,2016,
5036,MDG,SAPM,2016,
902404,MDG,SAPM,2016,
2306,MDG,IEG,2003,
2307,MDG,IEG,2003,
166881,MDG,IEG,2001,
2309,MDG,IEG,2016,
555512161,MDG,SAPM,2015,
2304,MDG,IEG,2011,
20273,MDG,IEG,2003,
903062,MDG,WHA Outlook Report,2014,
17994,IDN,METT,2015,
555571187,IDN,METT,2015,
555571195,IDN,METT,2015,
8604,IDN,METT,2015,
555571207,IDN,METT,2015,
1910,IDN,METT,2015,
8610,IDN,METT,2015,
555571208,IDN,METT,2015,
555571256,IDN,METT,2015,
8530,IDN,METT,2015,
8633,IDN,METT,2015,
8992,IDN,METT,2015,
10314,IDN,METT,2015,
10312,IDN,METT,2015,
8914,IDN,METT,2015,
555571301,IDN,METT,2015,
555571301,IDN,METT,2015,
8849,IDN,METT,2015,
8623,IDN,METT,2015,
8590,IDN,METT,2015,
1491,IDN,METT,2016,
10300,IDN,METT,2015,
8550,IDN,METT,2015,
8607,IDN,METT,2015,
1276,IDN,METT,2015,
555571285,IDN,METT,2015,
8694,IDN,METT,2015,
8532,IDN,METT,2015,
8624,IDN,METT,2015,
1913,IDN,METT,2015,
8841,IDN,METT,2015,
555571219,IDN,METT,2015,
1906,IDN,METT,2015,
555571286,IDN,METT,2015,
555587209,IDN,METT,2015,
8970,IDN,METT,2015,
555571223,IDN,METT,2015,
8602,IDN,METT,2015,
555571220,IDN,METT,2015,
555511999,IDN,METT,2015,
1272,IDN,METT,2015,
8596,IDN,METT,2015,
17885,IDN,METT,2015,
8598,IDN,METT,2015,
555571239,IDN,METT,2015,
8926,IDN,METT,2015,
101407,IDN,METT,2015,
10303,IDN,METT,2015,
10286,IDN,METT,2015,
8627,IDN,METT,2015,
555571199,IDN,METT,2015,
10290,IDN,METT,2015,
1969,IDN,METT,2015,
1917,IDN,METT,2015,
8669,IDN,METT,2015,
8536,IDN,METT,2015,
8648,IDN,METT,2015,
101584,IDN,METT,2015,
62495,IDN,METT,2015,
1916,IDN,METT,2015,
17915,IDN,METT,2015,
17915,IDN,METT,2015,
8597,IDN,METT,2015,
555571275,IDN,METT,2015,
8631,IDN,METT,2015,
8537,IDN,METT,2015,
11942,IDN,METT,2015,
555571258,IDN,METT,2015,
1914,IDN,METT,2015,
555571196,IDN,METT,2015,
555571197,IDN,METT,2015,
1921,IDN,METT,2015,
20931,IDN,METT,2015,
555511999,IDN,METT,2015,
17834,IDN,METT,2015,
8943,IDN,METT,2015,
4720,IDN,METT,2015,
101486,IDN,METT,2015,
17867,IDN,METT,2015,
1908,IDN,METT,2015,
8629,IDN,METT,2015,
20971,IDN,METT,2015,
317275,IDN,METT,2015,
10316,IDN,METT,2015,
8913,IDN,METT,2015,
17916,IDN,METT,2015,
555571304,IDN,METT,2015,
17868,IDN,METT,2016,
11945,IDN,METT,2015,
555571296,IDN,METT,2015,
11890,IDN,METT,2015,
8521,IDN,METT,2015,
8594,IDN,METT,2015,
8654,IDN,METT,2015,
20419,IDN,METT,2015,
10295,IDN,METT,2015,
555571249,IDN,METT,2015,
8588,IDN,METT,2015,
555571244,IDN,METT,2015,
8846,IDN,METT,2015,
555571211,IDN,METT,2015,
34163,IDN,METT,2015,
8978,IDN,METT,2015,
8959,IDN,METT,2015,
8950,IDN,METT,2015,
17976,IDN,METT,2015,
8980,IDN,METT,2015,
1929,IDN,METT,2015,
1923,IDN,METT,2015,
8953,IDN,METT,2015,
1924,IDN,METT,2015,
1926,IDN,METT,2015,
62552,IDN,METT,2015,
1925,IDN,METT,2015,
1259,IDN,METT,2015,
317257,IDN,METT,2015,
555511951,IDN,METT,2015,
317260,IDN,METT,2015,
8883,IDN,METT,2015,
8552,IDN,METT,2015,
62632,IDN,METT,2016,
10320,IDN,METT,2015,
555571224,IDN,METT,2015,
8838,IDN,METT,2015,
1971,IDN,METT,2015,
8839,IDN,METT,2015,
1898,IDN,METT,2015,
4721,IDN,METT,2015,
17962,IDN,METT,2015,
555571225,IDN,METT,2015,
11879,IDN,METT,2015,
34130,IDN,METT,2015,
555571278,IDN,METT,2015,
4727,IDN,METT,2015,
555571287,IDN,METT,2015,
8961,IDN,METT,2015,
30005,IDN,METT,2015,
8960,IDN,METT,2015,
8867,IDN,METT,2015,
317256,IDN,METT,2015,
8897,IDN,METT,2015,
101798,IDN,METT,2015,
101410,IDN,METT,2015,
17832,IDN,METT,2015,
555571260,IDN,METT,2015,
34633,IDN,METT,2015,
101824,IDN,METT,2015,
1928,IDN,METT,2015,
1268,IDN,METT,2015,
1967,IDN,METT,2015,
317221,IDN,METT,2015,
34161,IDN,METT,2015,
1254,IDN,METT,2015,
8673,IDN,METT,2015,
62621,IDN,METT,2016,
1269,IDN,METT,2015,
62496,IDN,METT,2015,
1252,IDN,METT,2015,
317205,IDN,METT,2015,
124434,IDN,METT,2015,
317259,IDN,METT,2015,
8559,IDN,METT,2015,
2350,IDN,METT,2015,
1496,IDN,METT,2015,
4994,IDN,METT,2015,
1251,IDN,METT,2015,
555571227,IDN,METT,2015,
317251,IDN,METT,2015,
20378,IDN,METT,2015,
1930,IDN,METT,2015,
1899,IDN,METT,2015,
62567,IDN,METT,2015,
1968,IDN,METT,2015,
1256,IDN,METT,2015,
555571253,IDN,METT,2015,
3237,IDN,METT,2015,
1500,IDN,METT,2015,
8662,IDN,METT,2015,
1499,IDN,METT,2015,
1495,IDN,METT,2015,
30013,IDN,METT,2015,
317262,IDN,METT,2015,
30000,IDN,METT,2015,
17972,IDN,METT,2015,
1490,IDN,METT,2015,
317197,IDN,METT,2015,
2349,IDN,METT,2015,
29966,IDN,METT,2015,
17923,IDN,METT,2015,
555571191,IDN,METT,2015,
555571243,IDN,METT,2015,
555587211,IDN,METT,2015,
62584,IDN,METT,2015,
62500,IDN,METT,2015,
11882,IDN,METT,2015,
17982,IDN,METT,2015,
62637,IDN,METT,2015,
8542,IDN,METT,2015,
17922,IDN,METT,2015,
555511953,IDN,METT,2015,
8850,IDN,METT,2015,
555571234,IDN,METT,2015,
8851,IDN,METT,2015,
555587212,IDN,METT,2015,
8721,IDN,METT,2015,
8605,IDN,METT,2015,
555571228,IDN,METT,2015,
8630,IDN,METT,2015,
11914,IDN,METT,2015,
8069,IDN,METT,2015,
8674,IDN,METT,2015,
62486,IDN,METT,2015,
8609,IDN,METT,2015,
555571300,IDN,METT,2015,
1905,IDN,METT,2015,
10302,IDN,METT,2015,
8549,IDN,METT,2015,
198424,IDN,METT,2015,
62585,IDN,METT,2015,
8122,IDN,METT,2015,
317255,IDN,METT,2015,
8930,IDN,METT,2015,
8539,IDN,METT,2015,
555571201,IDN,METT,2015,
317253,IDN,METT,2015,
8928,IDN,METT,2015,
317200,IDN,METT,2015,
62488,IDN,METT,2015,
8757,IDN,METT,2015,
555571198,IDN,METT,2015,
8533,IDN,METT,2015,
62502,IDN,METT,2015,
555571202,IDN,METT,2015,
1900,IDN,METT,2015,
555571273,IDN,METT,2015,
354070,IDN,METT,2015,
8907,IDN,METT,2015,
62659,IDN,METT,2015,
10321,IDN,METT,2015,
64446,IDN,METT,2015,
62491,IDN,METT,2015,
8913,IDN,METT,2015,
62660,IDN,METT,2015,
64445,IDN,METT,2015,
8066,IDN,METT,2015,
62492,IDN,METT,2015,
555571212,IDN,METT,2015,
555571271,IDN,METT,2015,
8700,IDN,METT,2015,
8535,IDN,METT,2015,
555571272,IDN,METT,2015,
17842,IDN,METT,2015,
555571299,IDN,METT,2015,
11900,IDN,METT,2015,
8591,IDN,METT,2015,
8072,IDN,METT,2015,
8876,IDN,METT,2015,
8635,IDN,METT,2015,
62636,IDN,METT,2015,
8117,IDN,METT,2015,
875,ZAF,METT,2010,
875,ZAF,METT,2005,
875,ZAF,METT,2012,
875,ZAF,METT,2013,
301881,ZAF,METT,2004,
301881,ZAF,METT,2008,
301881,ZAF,METT,2010,
301881,ZAF,METT,2004,
301881,ZAF,METT,2004,
21158,ZAF,METT,2011,
21158,ZAF,METT,2012,
21158,ZAF,METT,2013,
39745,ZAF,METT,2010,
39745,ZAF,METT,2011,
39745,ZAF,METT,2012,
39745,ZAF,METT,2013,
39745,ZAF,RAPPAM,2001,
39745,ZAF,METT,2010,
32825,ZAF,METT,2010,
555563501,ZAF,METT,2011,
555563501,ZAF,METT,2012,
555563501,ZAF,METT,2013,
32825,ZAF,Birdlife IBA,2013,
32883,ZAF,METT,2010,
555579295,ZAF,METT,2011,
555579295,ZAF,METT,2012,
555579295,ZAF,METT,2013,
878,ZAF,METT,2010,
878,ZAF,METT,2012,
878,ZAF,METT,2013,
7383,ZAF,METT,2010,
7383,ZAF,METT,2012,
7383,ZAF,METT,2013,
351107,ZAF,METT,2010,
351107,ZAF,METT,2011,
351107,ZAF,METT,2012,
351107,ZAF,METT,2013,
351107,ZAF,METT,2010,
351107,ZAF,METT,2011,
351107,ZAF,METT,2012,
351107,ZAF,METT,2013,
62368,ZAF,METT,2005,
62368,ZAF,METT,2007,
62368,ZAF,METT,2010,
62368,ZAF,METT,2010,
62368,ZAF,METT,2011,
62368,ZAF,METT,2012,
62368,ZAF,METT,2013,
351149,ZAF,METT,2010,
351149,ZAF,METT,2011,
351149,ZAF,METT,2012,
351149,ZAF,METT,2013,
351149,ZAF,RAPPAM,2001,
555563589,ZAF,METT,2010,
555563589,ZAF,METT,2011,
555563589,ZAF,METT,2012,
555563589,ZAF,METT,2013,
555563846,ZAF,Birdlife IBA,2013,
306180,ZAF,METT,2010,
9130,ZAF,METT,2010,
9130,ZAF,METT,2011,
9130,ZAF,METT,2012,
9130,ZAF,METT,2013,
4938,ZAF,METT,2010,
4938,ZAF,METT,2011,
4938,ZAF,METT,2012,
4938,ZAF,METT,2013,
4938,ZAF,RAPPAM,2001,
1356,ZAF,METT,2011,
1356,ZAF,METT,2012,
1356,ZAF,METT,2013,
1356,ZAF,METT,2010,
882,ZAF,METT,2010,
882,ZAF,METT,2012,
882,ZAF,METT,2013,
300420,ZAF,METT,2010,
300420,ZAF,METT,2012,
300420,ZAF,METT,2013,
555563761,ZAF,METT,2010,
555563761,ZAF,METT,2012,
555563761,ZAF,METT,2013,
351174,ZAF,METT,2010,
555563455,ZAF,METT,2009,
555563455,ZAF,METT,2010,
555563455,ZAF,METT,2011,
555563455,ZAF,METT,2012,
555563455,ZAF,METT,2013,
116337,ZAF,METT,2010,
32878,ZAF,METT,2010,
32878,ZAF,METT,2011,
32878,ZAF,METT,2012,
32878,ZAF,METT,2013,
4035,ZAF,Birdlife IBA,2013,
555563860,ZAF,Birdlife IBA,2013,
4035,ZAF,METT,2010,
4035,ZAF,METT,2013,
4035,ZAF,METT,2012,
902347,ZAF,WHA Outlook Report,2014,
220267,ZAF,GOBI Survey,2006,
9107,ZAF,METT,2010,
9107,ZAF,METT,2011,
9107,ZAF,METT,2012,
9107,ZAF,METT,2013,
9107,ZAF,RAPPAM,2001,
9107,ZAF,Birdlife IBA,2007,
555563641,ZAF,RAPPAM,2001,
9109,ZAF,METT,2010,
9109,ZAF,METT,2011,
9109,ZAF,METT,2012,
9109,ZAF,METT,2013,
9109,ZAF,RAPPAM,2001,
555563657,ZAF,METT,2010,
555563657,ZAF,METT,2011,
555563657,ZAF,METT,2012,
555563657,ZAF,METT,2013,
4029,ZAF,METT,2004,
4029,ZAF,METT,2008,
4029,ZAF,METT,2010,
4029,ZAF,METT,2011,
4029,ZAF,METT,2012,
4029,ZAF,METT,2013,
4029,ZAF,Birdlife IBA,1998,
555563510,ZAF,METT,2004,
555563510,ZAF,METT,2008,
555563510,ZAF,METT,2010,
555563510,ZAF,METT,2011,
555563510,ZAF,METT,2012,
555563510,ZAF,METT,2013,
351215,ZAF,METT,2010,
351215,ZAF,RAPPAM,2001,
555579267,ZAF,METT,2010,
555579267,ZAF,METT,2011,
555579267,ZAF,METT,2012,
555579267,ZAF,METT,2013,
4944,ZAF,METT,2010,
4944,ZAF,METT,2011,
4944,ZAF,METT,2012,
4944,ZAF,METT,2013,
4944,ZAF,RAPPAM,2001,
308688,ZAF,METT,2010,
308688,ZAF,METT,2011,
308688,ZAF,METT,2012,
308688,ZAF,METT,2013,
9081,ZAF,METT,2011,
9081,ZAF,METT,2012,
9081,ZAF,METT,2013,
9081,ZAF,METT,2012,
9081,ZAF,Birdlife IBA,2007,
9081,ZAF,METT,2004,
9081,ZAF,METT,2005,
9081,ZAF,METT,2005,
9081,ZAF,METT,2010,
555563684,ZAF,METT,2010,
555563684,ZAF,METT,2011,
555563684,ZAF,METT,2012,
555563684,ZAF,METT,2013,
555563692,ZAF,METT,2010,
26029,ZAF,METT,2010,
26029,ZAF,METT,2011,
26029,ZAF,METT,2012,
26029,ZAF,METT,2013,
26029,ZAF,RAPPAM,2001,
26029,ZAF,METT,2010,
4934,ZAF,METT,2011,
4934,ZAF,METT,2012,
4934,ZAF,METT,2013,
4934,ZAF,RAPPAM,2001,
555563696,ZAF,METT,2010,
555563696,ZAF,METT,2011,
555563696,ZAF,METT,2012,
555563696,ZAF,METT,2013,
555563700,ZAF,RAPPAM,2001,
555563706,ZAF,METT,2010,
555563706,ZAF,METT,2011,
555563706,ZAF,METT,2012,
555563706,ZAF,METT,2013,
4027,ZAF,METT,2007,
4027,ZAF,METT,2009,
4027,ZAF,METT,2010,
881,ZAF,METT,2010,
881,ZAF,METT,0,
881,ZAF,METT,2012,
881,ZAF,METT,2013,
351303,ZAF,METT,2010,
351303,ZAF,METT,2011,
351303,ZAF,METT,2012,
351303,ZAF,METT,2013,
351263,ZAF,METT,2010,
555563513,ZAF,METT,2011,
555563513,ZAF,METT,2012,
555563513,ZAF,METT,2013,
555563720,ZAF,RAPPAM,2001,
879,ZAF,METT,2010,
879,ZAF,METT,2012,
879,ZAF,METT,2013,
879,ZAF,Birdlife IBA,2006,
4026,ZAF,METT,2007,
4026,ZAF,METT,2009,
4026,ZAF,METT,2010,
4026,ZAF,METT,2011,
4026,ZAF,METT,2012,
4026,ZAF,METT,2013,
351273,ZAF,METT,2010,
351273,ZAF,METT,2011,
351273,ZAF,METT,2012,
351273,ZAF,METT,2013,
9109,ZAF,Birdlife IBA,2013,
116275,ZAF,Enhancing Our Heritage,2003,
555563491,ZAF,METT,2010,
555563491,ZAF,METT,2011,
555563491,ZAF,METT,2012,
555563491,ZAF,METT,2013,
555563492,ZAF,METT,2007,
555563492,ZAF,METT,2010,
555563514,ZAF,METT,2010,
555563514,ZAF,METT,2011,
555563514,ZAF,METT,2012,
555563514,ZAF,METT,2013,
555563492,ZAF,METT,2010,
555563492,ZAF,METT,2011,
555563492,ZAF,METT,2012,
555563492,ZAF,METT,2013,
4764,ZAF,METT,2010,
4764,ZAF,METT,2011,
4764,ZAF,METT,2012,
4764,ZAF,METT,2013,
4766,ZAF,METT,2013,
351296,ZAF,METT,2010,
4943,ZAF,METT,2010,
4943,ZAF,METT,2011,
4943,ZAF,METT,2012,
4943,ZAF,METT,2013,
4943,ZAF,RAPPAM,2001,
26035,ZAF,METT,2010,
26035,ZAF,METT,2011,
26035,ZAF,METT,2012,
26035,ZAF,METT,2013,
26035,ZAF,RAPPAM,2001,
39746,ZAF,METT,2010,
555563517,ZAF,METT,2011,
555563517,ZAF,METT,2012,
555563517,ZAF,METT,2013,
39746,ZAF,RAPPAM,2001,
116189,ZAF,RAPPAM,2001,
116189,ZAF,METT,2011,
116189,ZAF,METT,2012,
116189,ZAF,METT,2013,
116189,ZAF,METT,2010,
116251,ZAF,METT,2005,
116251,ZAF,METT,2010,
116251,ZAF,METT,2012,
116251,ZAF,METT,2011,
116251,ZAF,METT,2012,
116251,ZAF,METT,2013,
32829,ZAF,METT,2010,
32829,ZAF,METT,2011,
32829,ZAF,METT,2012,
32829,ZAF,METT,2013,
351323,ZAF,METT,2010,
351323,ZAF,METT,2011,
351323,ZAF,METT,2012,
351323,ZAF,METT,2013,
351323,ZAF,RAPPAM,2001,
351323,ZAF,Birdlife IBA,2013,
198302,ZAF,METT,2009,
198302,ZAF,METT,2010,
198302,ZAF,WHA Outlook Report,2014,
1350,ZAF,RAPPAM,2001,
1350,ZAF,METT,2010,
1350,ZAF,METT,2011,
1350,ZAF,METT,2012,
1350,ZAF,METT,2013,
1350,ZAF,Birdlife IBA,2006,
32829,ZAF,METT,2010,
7508,ZAF,METT,2010,
874,ZAF,METT,2012,
874,ZAF,METT,2013,
874,ZAF,Birdlife IBA,2008,
21149,ZAF,METT,2010,
21149,ZAF,METT,2011,
21149,ZAF,METT,2012,
21149,ZAF,METT,2013,
555563742,ZAF,RAPPAM,2001,
62389,ZAF,METT,2009,
62389,ZAF,METT,2010,
62389,ZAF,METT,2011,
62389,ZAF,METT,2012,
62389,ZAF,METT,2013,
4936,ZAF,METT,2010,
4936,ZAF,METT,2011,
4936,ZAF,METT,2012,
4936,ZAF,METT,2013,
4936,ZAF,RAPPAM,2001,
876,ZAF,METT,2010,
876,ZAF,METT,2012,
876,ZAF,Birdlife IBA,2007,
876,ZAF,METT,2013,
4940,ZAF,METT,2010,
4940,ZAF,METT,2011,
4940,ZAF,METT,2012,
4940,ZAF,METT,2013,
4940,ZAF,RAPPAM,2001,
32830,ZAF,METT,2010,
32830,ZAF,METT,2011,
32830,ZAF,METT,2012,
32830,ZAF,METT,2013,
32830,ZAF,METT,2007,
32830,ZAF,METT,2010,
168204,ZAF,GOBI Survey,2006,
7378,ZAF,METT,2006,
7378,ZAF,METT,2007,
7378,ZAF,METT,2009,
7378,ZAF,METT,2010,
7378,ZAF,METT,2011,
7378,ZAF,METT,2012,
7378,ZAF,METT,2013,
168204,ZAF,GOBI Survey,2006,
555563835,ZAF,METT,2010,
555563835,ZAF,METT,2011,
555563835,ZAF,METT,2012,
555563835,ZAF,METT,2013,
26031,ZAF,METT,2010,
26031,ZAF,METT,2011,
26031,ZAF,METT,2012,
26031,ZAF,METT,2013,
26031,ZAF,RAPPAM,2001,
873,ZAF,METT,2010,
873,ZAF,METT,2012,
873,ZAF,METT,2013,
900553,ZAF,GOBI Survey,2006,
555563839,ZAF,METT,2010,
555563839,ZAF,METT,2011,
555563839,ZAF,METT,2012,
555563839,ZAF,METT,2013,
26044,ZAF,METT,2010,
26044,ZAF,METT,2011,
26044,ZAF,METT,2012,
26044,ZAF,METT,2013,
68174,ZAF,Birdlife IBA,1998,
555579296,ZAF,Birdlife IBA,1998,
68168,ZAF,Birdlife IBA,2013,
555563846,ZAF,METT,2005,
555563846,ZAF,METT,2011,
555563846,ZAF,METT,2012,
555563846,ZAF,METT,2013,
4767,ZAF,METT,2010,
4767,ZAF,METT,2011,
4767,ZAF,METT,2012,
4767,ZAF,METT,2013,
